time,open,high,low,close,volume,Value,Bull
2024-01-09 03:42:00,62123000.0,62293000.0,62084000.0,62194000.0,56.60449367,3516440960.2614098,True
2024-01-09 03:43:00,62194000.0,62367000.0,62190000.0,62341000.0,55.2539047,3436461348.9118,True
2024-01-09 03:44:00,62341000.0,62633000.0,62213000.0,62568000.0,78.84824605,4915478507.00305,True
2024-01-09 03:45:00,62568000.0,62609000.0,62369000.0,62475000.0,80.49633132,5036494458.029759,False
2024-01-09 03:46:00,62475000.0,62475000.0,62367000.0,62404000.0,62.90368046,3929907436.7384996,False
2024-01-09 03:47:00,62401000.0,62596000.0,62373000.0,62529000.0,46.67345422,2912470216.7822204,True
2024-01-09 03:48:00,62528000.0,62655000.0,62488000.0,62608000.0,51.29201856,3207187336.51968,True
2024-01-09 03:49:00,62608000.0,62729000.0,62574000.0,62666000.0,54.21921059,3394556336.61872,True
2024-01-09 03:50:00,62666000.0,62853000.0,62523000.0,62530000.0,59.53650679,3730914734.50214,False
2024-01-09 03:51:00,62531000.0,62648000.0,62529000.0,62576000.0,45.29137619,2832115044.53689,True
2024-01-09 03:52:00,62576000.0,62604000.0,62370000.0,62382000.0,43.96974169,2751450555.99344,False
2024-01-09 03:53:00,62385000.0,62500000.0,62367000.0,62499000.0,50.67366093,3161276337.1180496,True
2024-01-09 03:54:00,62499000.0,62589000.0,62432000.0,62494000.0,32.81177327,2050703017.60173,False
2024-01-09 03:55:00,62495000.0,62630000.0,62485000.0,62603000.0,40.36937716,2522884225.6142,True
2024-01-09 03:56:00,62603000.0,62622000.0,62550000.0,62621000.0,33.43685058,2093247156.8597398,True
2024-01-09 03:57:00,62621000.0,62660000.0,62586000.0,62658000.0,31.01137864,1941963541.81544,True
2024-01-09 03:58:00,62653000.0,62715000.0,62641000.0,62686000.0,40.97906044,2567461073.7473197,True
2024-01-09 03:59:00,62687000.0,62744000.0,62670000.0,62722000.0,45.99283842,2883153062.0345397,True
2024-01-09 04:00:00,62723000.0,62784000.0,62628000.0,62631000.0,53.03836035,3326725076.23305,False
2024-01-09 04:01:00,62637000.0,62764000.0,62601000.0,62730000.0,48.75676579,3053977538.78823,True
2024-01-09 04:02:00,62728000.0,62741000.0,62651000.0,62674000.0,31.68470163,1987517963.8466399,False
2024-01-09 04:03:00,62675000.0,62744000.0,62674000.0,62698000.0,29.08760347,1823065547.48225,True
2024-01-09 04:04:00,62705000.0,62724000.0,62665000.0,62687000.0,22.62090325,1418443738.29125,False
2024-01-09 04:05:00,62685000.0,62821000.0,62684000.0,62800000.0,34.1552571,2141022291.3135,True
2024-01-09 04:06:00,62798000.0,62810000.0,62758000.0,62798000.0,30.64303783,1924321489.64834,None
2024-01-09 04:07:00,62787000.0,62803000.0,62680000.0,62682000.0,30.3920163,1908223527.4281,False
2024-01-09 04:08:00,62682000.0,62745000.0,62629000.0,62703000.0,27.07084066,1696854434.2501202,True
2024-01-09 04:09:00,62703000.0,62774000.0,62683000.0,62768000.0,21.7438066,1363401905.2398,True
2024-01-09 04:10:00,62768000.0,62854000.0,62762000.0,62849000.0,36.08132238,2264752443.14784,True
2024-01-09 04:11:00,62850000.0,63000000.0,62824000.0,62999000.0,56.53209161,3553041957.6885,True
2024-01-09 04:12:00,63000000.0,63139000.0,62897000.0,63029000.0,76.83143388,4840380334.440001,True
2024-01-09 04:13:00,63029000.0,63166000.0,62981000.0,62998000.0,71.7428048,4521877243.7392,False
2024-01-09 04:14:00,62998000.0,63067000.0,62859000.0,63062000.0,48.07254329,3028474082.1834197,True
2024-01-09 04:15:00,63062000.0,63175000.0,62998000.0,63009000.0,59.05064881,3723852015.25622,False
2024-01-09 04:16:00,63005000.0,63062000.0,62954000.0,63005000.0,42.60161117,2684114511.76585,None
2024-01-09 04:17:00,63008000.0,63013000.0,62900000.0,62909000.0,48.86346994,3078789513.9795203,False
2024-01-09 04:18:00,62909000.0,62980000.0,62900000.0,62921000.0,49.11115338,3089533547.98242,True
2024-01-09 04:19:00,62921000.0,63047000.0,62916000.0,63038000.0,36.98026399,2326835190.51479,True
2024-01-09 04:20:00,63038000.0,63062000.0,62927000.0,62963000.0,29.18025627,1839464994.74826,False
2024-01-09 04:21:00,62969000.0,62998000.0,62904000.0,62948000.0,27.9056522,1757191013.3818,False
2024-01-09 04:22:00,62950000.0,62985000.0,62872000.0,62907000.0,35.09922725,2209496355.3875,False
2024-01-09 04:23:00,62907000.0,62937000.0,62870000.0,62882000.0,29.41339674,1850308548.72318,False
2024-01-09 04:24:00,62882000.0,62931000.0,62876000.0,62927000.0,35.79872877,2251095662.5151396,True
2024-01-09 04:25:00,62927000.0,62948000.0,62878000.0,62881000.0,26.62663988,1675534567.72876,False
2024-01-09 04:26:00,62881000.0,62919000.0,62847000.0,62854000.0,31.6967979,1993126348.7499,False
2024-01-09 04:27:00,62851000.0,62858000.0,62654000.0,62678000.0,40.35907568,2536608265.5636797,False
2024-01-09 04:28:00,62677000.0,62681000.0,62301000.0,62449000.0,67.31606962,4219169295.5727396,False
2024-01-09 04:29:00,62448000.0,62520000.0,62439000.0,62489000.0,47.98708417,2996697432.2481604,True
2024-01-09 04:30:00,62483000.0,62651000.0,62475000.0,62640000.0,47.53159948,2969916930.30884,True
2024-01-09 04:31:00,62640000.0,62655000.0,62533000.0,62615000.0,36.9497248,2314530761.472,False
2024-01-09 04:32:00,62620000.0,62712000.0,62615000.0,62684000.0,34.59428901,2166294377.8062,True
2024-01-09 04:33:00,62684000.0,62695000.0,62564000.0,62641000.0,29.94845566,1877288994.59144,False
2024-01-09 04:34:00,62641000.0,62706000.0,62623000.0,62683000.0,28.16116832,1764043744.7331202,True
2024-01-09 04:35:00,62683000.0,62693000.0,62599000.0,62649000.0,24.77223954,1552798291.08582,False
2024-01-09 04:36:00,62651000.0,62658000.0,62570000.0,62578000.0,18.31824457,1147656340.5550702,False
2024-01-09 04:37:00,62578000.0,62657000.0,62575000.0,62642000.0,30.2040016,1890106012.1248002,True
2024-01-09 04:38:00,62642000.0,62664000.0,62594000.0,62598000.0,29.97285514,1877559591.67988,False
2024-01-09 04:39:00,62598000.0,62614000.0,62480000.0,62494000.0,27.35611871,1712438319.00858,False
2024-01-09 04:40:00,62494000.0,62496000.0,62421000.0,62464000.0,27.21230382,1700605714.92708,False
2024-01-09 04:41:00,62464000.0,62465000.0,62410000.0,62445000.0,19.09515287,1192759628.87168,False
2024-01-09 04:42:00,62440000.0,62552000.0,62427000.0,62548000.0,26.85447503,1676793420.8732,True
2024-01-09 04:43:00,62552000.0,62600000.0,62536000.0,62577000.0,22.25816804,1392292927.23808,True
2024-01-09 04:44:00,62576000.0,62618000.0,62574000.0,62606000.0,17.8172242,1114930621.5391998,True
2024-01-09 04:45:00,62615000.0,62688000.0,62588000.0,62649000.0,29.51574358,1848128284.2617,True
2024-01-09 04:46:00,62652000.0,62696000.0,62623000.0,62689000.0,22.38772993,1402636055.57436,True
2024-01-09 04:47:00,62689000.0,62741000.0,62670000.0,62722000.0,23.53554749,1475419936.60061,True
2024-01-09 04:48:00,62722000.0,62810000.0,62722000.0,62769000.0,27.52679482,1726535624.7000399,True
2024-01-09 04:49:00,62769000.0,62788000.0,62718000.0,62756000.0,27.36401563,1717611897.0794702,False
2024-01-09 04:50:00,62756000.0,62766000.0,62696000.0,62715000.0,25.28536403,1586808305.06668,False
2024-01-09 04:51:00,62714000.0,62744000.0,62675000.0,62739000.0,25.25975208,1584140091.9451199,True
2024-01-09 04:52:00,62739000.0,62760000.0,62706000.0,62751000.0,17.81175762,1117491861.32118,True
2024-01-09 04:53:00,62750000.0,62854000.0,62733000.0,62799000.0,28.43834485,1784506139.3375,True
2024-01-09 04:54:00,62800000.0,62905000.0,62800000.0,62887000.0,31.78458733,1996072084.3240001,True
2024-01-09 04:55:00,62894000.0,62956000.0,62879000.0,62926000.0,40.3910772,2540356409.4168,True
2024-01-09 04:56:00,62926000.0,62971000.0,62897000.0,62931000.0,31.12245285,1958411468.0391,True
2024-01-09 04:57:00,62931000.0,62958000.0,62855000.0,62861000.0,19.78837506,1245302230.90086,False
2024-01-09 04:58:00,62862000.0,62921000.0,62860000.0,62884000.0,18.74466413,1178327076.54006,True
2024-01-09 04:59:00,62885000.0,62941000.0,62869000.0,62888000.0,26.33861826,1656304009.2801,True
2024-01-09 05:00:00,62888000.0,62933000.0,62872000.0,62883000.0,29.7327433,1869832760.6504,False
2024-01-09 05:01:00,62881000.0,62929000.0,62772000.0,62816000.0,31.14679533,1958541637.14573,False
2024-01-09 05:02:00,62816000.0,62853000.0,62763000.0,62853000.0,30.0186645,1885652429.2319999,True
2024-01-09 05:03:00,62853000.0,62930000.0,62838000.0,62900000.0,32.33402714,2032290607.8304203,True
2024-01-09 05:04:00,62900000.0,62924000.0,62857000.0,62860000.0,26.70685574,1679861226.046,False
2024-01-09 05:05:00,62862000.0,62893000.0,62804000.0,62821000.0,20.47264032,1286951115.79584,False
2024-01-09 05:06:00,62821000.0,62842000.0,62764000.0,62774000.0,15.43223743,969468587.5900301,False
2024-01-09 05:07:00,62774000.0,62796000.0,62759000.0,62768000.0,15.93667071,1000408567.14954,False
2024-01-09 05:08:00,62768000.0,62784000.0,62689000.0,62691000.0,23.13610773,1452207209.99664,False
2024-01-09 05:09:00,62691000.0,62751000.0,62673000.0,62718000.0,18.14536005,1137550766.89455,True
2024-01-09 05:10:00,62718000.0,62852000.0,62706000.0,62837000.0,21.72625191,1362627067.29138,True
2024-01-09 05:11:00,62838000.0,62889000.0,62820000.0,62888000.0,13.78399156,866158461.64728,True
2024-01-09 05:12:00,62888000.0,62906000.0,62788000.0,62801000.0,17.19033075,1081065520.206,False
2024-01-09 05:13:00,62799000.0,62839000.0,62776000.0,62829000.0,24.33255942,1528060399.0165799,True
2024-01-09 05:14:00,62833000.0,62897000.0,62816000.0,62896000.0,18.07732744,1135852715.0375202,True
2024-01-09 05:15:00,62896000.0,62934000.0,62827000.0,62838000.0,20.5810121,1294463337.0416,False
2024-01-09 05:16:00,62839000.0,62846000.0,62762000.0,62808000.0,21.85054733,1373066543.6698701,False
2024-01-09 05:17:00,62806000.0,62820000.0,62787000.0,62789000.0,12.24842121,769274342.51526,False
2024-01-09 05:18:00,62789000.0,62844000.0,62786000.0,62837000.0,19.70878769,1237495070.26741,True
2024-01-09 05:19:00,62837000.0,62849000.0,62781000.0,62812000.0,15.27276549,959694765.09513,False
2024-01-09 05:20:00,62812000.0,62829000.0,62720000.0,62723000.0,12.21476507,767233823.57684,False
2024-01-09 05:21:00,62724000.0,62796000.0,62693000.0,62781000.0,19.62909463,1231215331.57212,True
2024-01-09 05:22:00,62781000.0,62796000.0,62755000.0,62782000.0,9.64876735,605759263.00035,True
2024-01-09 05:23:00,62783000.0,62840000.0,62780000.0,62834000.0,12.18087083,764751613.31989,True
2024-01-09 05:24:00,62834000.0,62851000.0,62795000.0,62798000.0,16.63771321,1045414071.8371401,False
2024-01-09 05:25:00,62796000.0,62864000.0,62795000.0,62842000.0,12.67765229,796105853.20284,True
2024-01-09 05:26:00,62842000.0,62877000.0,62824000.0,62876000.0,16.11345273,1012601596.4586599,True
2024-01-09 05:27:00,62877000.0,62881000.0,62830000.0,62842000.0,15.34431146,964804271.67042,False
2024-01-09 05:28:00,62843000.0,62899000.0,62827000.0,62867000.0,14.11680768,887142545.03424,True
2024-01-09 05:29:00,62870000.0,62899000.0,62853000.0,62892000.0,14.75896683,927896244.6021,True
2024-01-09 05:30:00,62893000.0,62944000.0,62890000.0,62923000.0,24.9267398,1567717446.2414,True
2024-01-09 05:31:00,62923000.0,62950000.0,62913000.0,62935000.0,23.34082745,1468674885.63635,True
2024-01-09 05:32:00,62934000.0,62950000.0,62912000.0,62918000.0,24.08198058,1515575365.82172,False
2024-01-09 05:33:00,62917000.0,62950000.0,62911000.0,62943000.0,20.92140013,1316311731.97921,True
2024-01-09 05:34:00,62943000.0,62960000.0,62938000.0,62959000.0,26.73846209,1682999019.33087,True
2024-01-09 05:35:00,62959000.0,63024000.0,62958000.0,63023000.0,37.7279116,2375311586.4244,True
2024-01-09 05:36:00,63023000.0,63109000.0,63022000.0,63104000.0,36.04884612,2271906429.02076,True
2024-01-09 05:37:00,63109000.0,63118000.0,63045000.0,63083000.0,33.03993822,2085117461.1259801,False
2024-01-09 05:38:00,63080000.0,63100000.0,63053000.0,63084000.0,29.92558448,1887705868.9984,True
2024-01-09 05:39:00,63083000.0,63091000.0,63056000.0,63073000.0,25.27533061,1594443680.87063,False
2024-01-09 05:40:00,63076000.0,63095000.0,63022000.0,63047000.0,31.93212044,2014150428.8734398,False
2024-01-09 05:41:00,63046000.0,63076000.0,62936000.0,62960000.0,35.04474766,2209431160.97236,False
2024-01-09 05:42:00,62952000.0,62960000.0,62860000.0,62868000.0,24.31111941,1530433589.09832,False
2024-01-09 05:43:00,62864000.0,62921000.0,62838000.0,62844000.0,23.94957988,1505566389.5763202,False
2024-01-09 05:44:00,62839000.0,62887000.0,62819000.0,62871000.0,20.87552972,1311797412.07508,True
2024-01-09 05:45:00,62871000.0,62963000.0,62871000.0,62957000.0,20.60677967,1295568844.63257,True
2024-01-09 05:46:00,62956000.0,62957000.0,62855000.0,62881000.0,20.33400852,1280147840.3851202,False
2024-01-09 05:47:00,62878000.0,62884000.0,62797000.0,62804000.0,27.46823549,1727147711.1402202,False
2024-01-09 05:48:00,62806000.0,62819000.0,62700000.0,62747000.0,25.06501093,1574233076.46958,False
2024-01-09 05:49:00,62746000.0,62778000.0,62733000.0,62770000.0,28.94770086,1816352438.16156,True
2024-01-09 05:50:00,62770000.0,62824000.0,62768000.0,62780000.0,18.09829025,1136029678.9925,True
2024-01-09 05:51:00,62780000.0,62830000.0,62771000.0,62818000.0,21.10012734,1324665994.4052,True
2024-01-09 05:52:00,62817000.0,62866000.0,62816000.0,62866000.0,16.42441873,1031732711.36241,True
2024-01-09 05:53:00,62867000.0,62893000.0,62844000.0,62893000.0,12.51908416,787037263.8867201,True
2024-01-09 05:54:00,62891000.0,62925000.0,62875000.0,62886000.0,10.04610886,631809832.31426,False
2024-01-09 05:55:00,62884000.0,62917000.0,62833000.0,62836000.0,13.75122375,864731954.295,False
2024-01-09 05:56:00,62836000.0,62861000.0,62801000.0,62802000.0,14.44811396,907861688.79056,False
2024-01-09 05:57:00,62805000.0,62813000.0,62780000.0,62783000.0,13.57602202,852642062.9661,False
2024-01-09 05:58:00,62783000.0,62801000.0,62763000.0,62799000.0,19.67747113,1235410669.95479,True
2024-01-09 05:59:00,62798000.0,62807000.0,62714000.0,62775000.0,30.4453151,1911904897.6497998,False
2024-01-09 06:00:00,62775000.0,62795000.0,62719000.0,62721000.0,22.35286545,1403201128.62375,False
2024-01-09 06:01:00,62718000.0,62748000.0,62622000.0,62646000.0,30.44307331,1909328671.85658,False
2024-01-09 06:02:00,62646000.0,62774000.0,62643000.0,62764000.0,24.03507249,1505701151.20854,True
2024-01-09 06:03:00,62764000.0,62787000.0,62721000.0,62753000.0,15.10131332,947818829.2164799,False
2024-01-09 06:04:00,62754000.0,62901000.0,62688000.0,62742000.0,29.51515414,1852193982.90156,False
2024-01-09 06:05:00,62742000.0,62744000.0,62685000.0,62700000.0,15.22938244,955521913.05048,False
2024-01-09 06:06:00,62698000.0,62804000.0,62697000.0,62798000.0,16.41880018,1029425933.6856401,True
2024-01-09 06:07:00,62798000.0,62916000.0,62779000.0,62909000.0,30.0385843,1886363016.8714,True
2024-01-09 06:08:00,62905000.0,62960000.0,62883000.0,62952000.0,27.28072786,1716094186.0333,True
2024-01-09 06:09:00,62955000.0,62986000.0,62915000.0,62940000.0,25.08117854,1578985594.9857,False
2024-01-09 06:10:00,62940000.0,62975000.0,62936000.0,62940000.0,11.93439536,751150843.9584,None
2024-01-09 06:11:00,62941000.0,62962000.0,62914000.0,62944000.0,14.19460125,893422397.27625,True
2024-01-09 06:12:00,62945000.0,62959000.0,62925000.0,62946000.0,15.51402298,976530176.4761,True
2024-01-09 06:13:00,62946000.0,62948000.0,62907000.0,62925000.0,16.02723943,1008850613.1607801,False
2024-01-09 06:14:00,62922000.0,62938000.0,62900000.0,62905000.0,13.98455692,879936290.52024,False
2024-01-09 06:15:00,62905000.0,62944000.0,62902000.0,62930000.0,14.01414938,881560066.7488999,True
2024-01-09 06:16:00,62931000.0,62955000.0,62914000.0,62947000.0,22.53527993,1418167701.27483,True
2024-01-09 06:17:00,62947000.0,62968000.0,62939000.0,62942000.0,13.12658449,826279113.89203,False
2024-01-09 06:18:00,62939000.0,62963000.0,62937000.0,62943000.0,11.14434866,701414160.31174,True
2024-01-09 06:19:00,62945000.0,62960000.0,62926000.0,62938000.0,18.65704782,1174367875.0298998,False
2024-01-09 06:20:00,62936000.0,62950000.0,62898000.0,62919000.0,13.45289639,846671487.2010399,False
2024-01-09 06:21:00,62917000.0,62932000.0,62898000.0,62930000.0,10.60097673,666981652.92141,True
2024-01-09 06:22:00,62930000.0,62946000.0,62915000.0,62932000.0,11.96542825,752984399.7725,True
2024-01-09 06:23:00,62932000.0,62944000.0,62890000.0,62922000.0,19.3177521,1215704775.1572,False
2024-01-09 06:24:00,62922000.0,62926000.0,62878000.0,62906000.0,10.06213004,633129346.3768799,False
2024-01-09 06:25:00,62906000.0,62928000.0,62879000.0,62915000.0,12.25535672,770935469.82832,True
2024-01-09 06:26:00,62915000.0,62916000.0,62883000.0,62889000.0,14.17192516,891626671.4414,False
2024-01-09 06:27:00,62890000.0,62895000.0,62859000.0,62881000.0,12.98131028,816394603.5092001,False
2024-01-09 06:28:00,62879000.0,62894000.0,62851000.0,62863000.0,13.91606758,875028413.36282,False
2024-01-09 06:29:00,62863000.0,62878000.0,62858000.0,62867000.0,14.09238296,885889470.01448,True
2024-01-09 06:30:00,62867000.0,62944000.0,62860000.0,62942000.0,22.89932304,1439611741.55568,True
2024-01-09 06:31:00,62942000.0,62969000.0,62937000.0,62961000.0,23.89789115,1504181064.7633,True
2024-01-09 06:32:00,62962000.0,63010000.0,62960000.0,63002000.0,27.98847959,1762210651.94558,True
2024-01-09 06:33:00,63001000.0,63063000.0,62985000.0,63054000.0,23.4909117,1479950928.0117002,True
2024-01-09 06:34:00,63055000.0,63082000.0,63028000.0,63070000.0,20.28564693,1279111467.17115,True
2024-01-09 06:35:00,63068000.0,63099000.0,63029000.0,63085000.0,19.52094373,1231146879.16364,True
2024-01-09 06:36:00,63084000.0,63100000.0,63075000.0,63081000.0,15.71408684,991307454.21456,False
2024-01-09 06:37:00,63081000.0,63143000.0,63062000.0,63138000.0,26.05551514,1643607950.54634,True
2024-01-09 06:38:00,63138000.0,63192000.0,63134000.0,63171000.0,26.31917969,1661740367.26722,True
2024-01-09 06:39:00,63171000.0,63240000.0,63169000.0,63185000.0,30.65764304,1936673968.47984,True
2024-01-09 06:40:00,63185000.0,63261000.0,63181000.0,63261000.0,26.02314381,1644272341.63485,True
2024-01-09 06:41:00,63261000.0,63327000.0,63234000.0,63311000.0,25.37970334,1605545412.99174,True
2024-01-09 06:42:00,63310000.0,63315000.0,63251000.0,63286000.0,31.79484,2012931320.4,False
2024-01-09 06:43:00,63286000.0,63335000.0,63274000.0,63333000.0,25.12069896,1589788554.38256,True
2024-01-09 06:44:00,63334000.0,63385000.0,63322000.0,63364000.0,26.53422184,1680518406.01456,True
2024-01-09 06:45:00,63364000.0,63394000.0,63290000.0,63298000.0,34.68678521,2197893458.0464396,False
2024-01-09 06:46:00,63298000.0,63333000.0,63138000.0,63297000.0,35.62438522,2254952335.65556,False
2024-01-09 06:47:00,63301000.0,63357000.0,63282000.0,63336000.0,34.66473389,2194312319.97089,True
2024-01-09 06:48:00,63335000.0,63345000.0,63298000.0,63298000.0,21.28282472,1347947703.6412,False
2024-01-09 06:49:00,63299000.0,63351000.0,63298000.0,63330000.0,26.01423741,1646675213.81559,True
2024-01-09 06:50:00,63328000.0,63330000.0,63291000.0,63304000.0,26.61371642,1685393433.44576,False
2024-01-09 06:51:00,63312000.0,63316000.0,63233000.0,63234000.0,21.44901614,1357980109.85568,False
2024-01-09 06:52:00,63234000.0,63305000.0,63229000.0,63292000.0,23.98867329,1516899766.81986,True
2024-01-09 06:53:00,63292000.0,63307000.0,63246000.0,63295000.0,18.02029382,1140540436.45544,True
2024-01-09 06:54:00,63295000.0,63500000.0,63295000.0,63353000.0,27.58663065,1746095786.99175,True
2024-01-09 06:55:00,63360000.0,63401000.0,63352000.0,63386000.0,22.94470158,1453776292.1088,True
2024-01-09 06:56:00,63386000.0,63389000.0,63334000.0,63335000.0,16.11347521,1021368739.6610601,False
2024-01-09 06:57:00,63335000.0,63350000.0,63310000.0,63317000.0,20.09416684,1272664056.8114,False
2024-01-09 06:58:00,63318000.0,63569000.0,63296000.0,63346000.0,39.19136991,2481519159.96138,True
